Year,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under_five_deaths,Polio,Total_expenditure,Diphtheria,HIV_AIDS,GDP,Population,thinness_1_19_years,thinness_5_9_years,Income_composition_of_resources,Schooling,Life_expectancy,Year_Anomaly_ZScore,Adult_Mortality_Anomaly_ZScore,infant_deaths_Anomaly_ZScore,Alcohol_Anomaly_ZScore,percentage_expenditure_Anomaly_ZScore,Hepatitis_B_Anomaly_ZScore,Measles_Anomaly_ZScore,BMI_Anomaly_ZScore,under_five_deaths_Anomaly_ZScore,Polio_Anomaly_ZScore,Total_expenditure_Anomaly_ZScore,Diphtheria_Anomaly_ZScore,HIV_AIDS_Anomaly_ZScore,GDP_Anomaly_ZScore,Population_Anomaly_ZScore,thinness_1_19_years_Anomaly_ZScore,thinness_5_9_years_Anomaly_ZScore,Income_composition_of_resources_Anomaly_ZScore,Schooling_Anomaly_ZScore,Life_expectancy_Anomaly_ZScore,Year_Anomaly_IQR,Adult_Mortality_Anomaly_IQR,infant_deaths_Anomaly_IQR,Alcohol_Anomaly_IQR,percentage_expenditure_Anomaly_IQR,Hepatitis_B_Anomaly_IQR,Measles_Anomaly_IQR,BMI_Anomaly_IQR,under_five_deaths_Anomaly_IQR,Polio_Anomaly_IQR,Total_expenditure_Anomaly_IQR,Diphtheria_Anomaly_IQR,HIV_AIDS_Anomaly_IQR,GDP_Anomaly_IQR,Population_Anomaly_IQR,thinness_1_19_years_Anomaly_IQR,thinness_5_9_years_Anomaly_IQR,Income_composition_of_resources_Anomaly_IQR,Schooling_Anomaly_IQR,Life_expectancy_Anomaly_IQR
2010,323,14,1.210000000000000000,41.96145465000000000,83,120,21.4000000000000000,21,83,5.3700000000000000,83,3.8000000000000000,487.9238912999999800,652952.0000000000,7.3000000000000000,7.2000000000000000,0.44900000000000001,11.0000000000000000,57.400000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,351,15,1.000000000000000000,1.99518291200000000,92,363,17.5000000000000000,22,58,4.7000000000000000,59,5.3000000000000000,28.8321229999999990,5251472.0000000000,9.0000000000000000,8.9000000000000000,0.42799999999999999,9.6999999999999993,54.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,345,14,0.950000000000000000,2.04857487399999980,92,1833,17.1000000000000010,22,51,4.2900000000000000,5,5.3000000000000000,26.6394652000000000,511177.0000000000,9.1999999999999993,9.1000000000000000,0.42599999999999999,9.4000000000000000,54.600000000000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2007,187,0,6.370000000000000000,136.88366830000001000,89,0,39.2999999999999970,0,9,4.8200000000000000,88,0.7000000000000000,1653.1844000000001000,13926.0000000000,6.1000000000000000,6.5000000000000000,0.76000000000000000,12.4000000000000000,69.700000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,12,3,1.240000000000000000,469.62829249999999000,98,4,53.9000000000000000,4,98,5.6400000000000000,98,0.1000000000000000,3778.1841709999999000,129887.0000000000,6.3000000000000000,6.3000000000000000,0.69499999999999995,14.3000000000000000,74.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,114,20,1.530000000000000000,1275.87756900000000000,96,111,62.8000000000000000,23,97,5.2900000000000000,97,0.1000000000000000,11341.1339499999990000,7349455.0000000000,4.9000000000000004,4.7000000000000000,0.73699999999999999,13.8000000000000000,74.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,132,33,1.350000000000000000,1.13276677499999990,77,8927,56.8000000000000000,39,85,5.3700000000000000,85,0.1000000000000000,64.7295299999999970,677855.0000000000,5.0999999999999996,4.9000000000000004,0.67500000000000004,12.0000000000000000,72.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,135,35,1.420000000000000000,459.11130609999998000,68,5844,55.9000000000000000,43,69,5.3400000000000000,68,0.1000000000000000,4718.5129100000004000,668583.0000000000,5.0999999999999996,5.0000000000000000,0.66800000000000004,11.9000000000000000,71.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,142,0,0.010000000000000000,78.28120316999999800,9,0,79.3000000000000000,0,9,16.6100000000000000,9,0.1000000000000000,3542.1358900000000000,1819.0000000000,0.2000000000000000,0.1000000000000000,null,0E-16,null,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
2001,539,115,10.570000000000000000,26.97625216999999900,92,48543,13.3000000000000000,187,56,7.2600000000000000,55,10.8000000000000000,234.9847750000000100,24854892.0000000000,6.9000000000000000,6.9000000000000000,0.39600000000000002,10.8000000000000000,47.700000000000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2009,84,1,1.730000000000000000,292.40226719999998000,93,0,55.1000000000000000,1,94,4.5000000000000000,93,0.1000000000000000,3372.5751700000001000,null,5.0999999999999996,4.9000000000000004,0.83099999999999996,13.2000000000000000,76.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,17,1,1.640000000000000000,262.95895780000001000,92,69,54.1000000000000000,1,94,2.3800000000000000,94,0.1000000000000000,3371.2686899999999000,null,5.4000000000000000,5.0999999999999996,0.79100000000000004,11.8000000000000000,74.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,72,3,10.420000000000000000,0E-17,92,2092,64.8000000000000000,4,95,9.4100000000000000,95,0.1000000000000000,null,null,0.8000000000000000,0.5000000000000000,null,null,86.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,14,23,8.820000000000000000,0E-17,92,667,69.0999999999999940,27,93,17.1400000000000000,95,0.1000000000000000,null,null,0.8000000000000000,0.6000000000000000,null,null,79.099999999999994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,184,16,0.010000000000000000,0.44280240399999998,99,8,43.9000000000000000,18,99,5.8400000000000000,99,0.1000000000000000,25.4484140000000000,37577.0000000000,3.0000000000000000,3.1000000000000000,0.69000000000000000,12.1000000000000000,69.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,185,17,0.010000000000000000,19.16246960000000100,99,0,43.0000000000000000,19,99,6.3200000000000000,99,0.1000000000000000,197.5512330000000000,32432.0000000000,3.0000000000000000,3.1000000000000000,0.68100000000000005,12.0000000000000000,69.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,169,0,0.850000000000000000,334.16733729999999000,63,0,44.1000000000000000,0,67,4.1200000000000000,69,0.1000000000000000,1787.9472300000000000,24143.0000000000,1.6000000000000000,1.5000000000000000,0E-17,10.7000000000000000,69.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,176,0,1.240000000000000000,171.13736109999999000,66,101,42.6000000000000000,0,67,3.5200000000000000,7,0.1000000000000000,1353.9348190000001000,193956.0000000000,1.7000000000000000,1.6000000000000000,0E-17,10.1999999999999990,69.300000000000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,158,9,7.220000000000000000,0E-17,78,0,59.3000000000000000,10,74,5.4000000000000000,78,0.1000000000000000,null,null,1.6000000000000000,1.5000000000000000,0.75400000000000000,14.0000000000000000,73.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,224,37,null,0E-17,69,468,41.3000000000000000,47,63,null,69,0.1000000000000000,null,null,13.6000000000000000,13.4000000000000000,0.49900000000000000,9.0000000000000000,65.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,366,29,2.570000000000000000,183.04616949999999000,81,13234,21.2000000000000000,44,83,4.2600000000000000,81,6.3000000000000000,1644.6196720000000000,14264756.0000000000,6.6000000000000000,6.4000000000000000,0.54300000000000004,12.0000000000000000,58.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,587,30,4.639999999999999700,1.04002111200000000,73,853,29.0000000000000000,45,69,6.2600000000000000,73,18.1000000000000010,65.8241210000000050,1381599.0000000000,7.5000000000000000,7.4000000000000000,0.41899999999999998,9.9000000000000000,50.000000000000000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,118,1,6.890000000000000000,1694.46707500000000000,8,0,56.3000000000000000,1,81,8.9000000000000000,8,0.1000000000000000,11685.9798300000000000,3838462.0000000000,1.9000000000000000,1.9000000000000000,0.77300000000000002,12.9000000000000000,77.500000000000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,144,2,10.400000000000000000,9.14555589999999970,98,120,56.0000000000000000,3,99,6.1700000000000000,99,0.1000000000000000,94.7725999999999970,38141267.0000000000,2.2999999999999998,2.4000000000000000,0.80300000000000005,15.0000000000000000,75.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,144,2,9.500000000000000000,79.41502672000000000,98,13,55.5000000000000000,3,99,6.2000000000000000,99,0.1000000000000000,821.2515690000000200,38165445.0000000000,2.2999999999999998,2.5000000000000000,0.79700000000000004,14.8000000000000000,75.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,74,0,1.159999999999999900,4409.17067000000040000,93,101,66.5000000000000000,0,92,1.9300000000000000,93,0.1000000000000000,85948.7459999999990000,null,5.0999999999999996,4.5999999999999996,0.82699999999999996,12.4000000000000000,77.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,157,1,null,0E-17,88,0,53.4000000000000000,1,88,null,87,0.1000000000000000,null,null,2.7000000000000000,2.8000000000000000,null,null,72.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,139,2,9.100000000000000000,10.32588862000000100,96,4189,57.7000000000000000,2,89,5.5300000000000000,89,0.1000000000000000,92.2778250000000070,2147528.0000000000,2.9000000000000000,3.1000000000000000,0.79800000000000004,15.7000000000000000,74.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,175,4,10.160000000000000000,152.63688990000000000,98,35,51.4000000000000000,5,99,4.3300000000000000,99,0.1000000000000000,1668.1627309999999000,22442971.0000000000,4.0000000000000000,4.3000000000000000,0.70299999999999996,11.5000000000000000,77.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,222,13,null,0E-17,97,843,6.5000000000000000,15,97,null,97,0.1000000000000000,9329.2983509999995000,1449687.0000000000,2.2999999999999998,2.2999999999999998,0.80500000000000005,15.0000000000000000,75.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,17,11.790000000000000000,12.25184084000000000,98,1147,55.7000000000000000,20,98,5.3000000000000000,98,0.3000000000000000,692.1943979999999800,14349528.0000000000,2.4000000000000000,2.7000000000000000,0.75400000000000000,13.8000000000000000,66.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,397,26,6.750000000000000000,31.93566186000000000,89,386,14.9000000000000000,42,89,6.2400000000000000,89,7.7000000000000000,236.9114381000000000,8818438.0000000000,6.9000000000000000,7.1000000000000000,0.37100000000000000,8.1999999999999993,53.400000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,142,0,9.990000000000000000,0E-17,98,0,45.2000000000000000,0,98,8.3500000000000000,98,0.1000000000000000,null,null,4.3000000000000000,4.3000000000000000,0.73499999999999999,13.0000000000000000,74.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,17,0,5.890000000000000000,0E-17,99,0,46.6000000000000000,0,99,3.9200000000000000,99,0.3000000000000000,null,null,3.6000000000000000,3.6000000000000000,0.70199999999999996,13.3000000000000000,71.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,174,0,3.300000000000000000,208.16884370000000000,86,0,67.4000000000000060,0,85,5.0999999999999996,86,0.1000000000000000,1631.4172699999999000,176582.0000000000,0.2000000000000000,0.2000000000000000,0.65300000000000002,12.1000000000000000,76.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,11,9,0.050000000000000000,1117.04813399999990000,97,373,6.2000000000000000,10,96,3.4200000000000000,96,0.1000000000000000,13739.8294499999990000,null,7.2000000000000000,7.3000000000000000,0.76100000000000001,12.4000000000000000,73.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,192,19,0.260000000000000000,12.80528533000000000,89,32,23.8000000000000000,27,85,4.6600000000000000,89,0.3000000000000000,152.4438730000000000,14546111.0000000000,9.6999999999999993,9.5000000000000000,0.48299999999999998,9.1000000000000000,66.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,128,1,9.650000000000000000,774.43966169999999000,89,20,57.0000000000000000,1,91,1.9000000000000000,91,0.1000000000000000,5411.8774400000002000,7291436.0000000000,2.2000000000000002,2.2999999999999998,0.75500000000000000,13.6000000000000000,74.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,133,1,6.950000000000000000,292.61423780000001000,92,63,52.2000000000000000,1,95,8.9000000000000000,95,0.1000000000000000,2149.9944000000000000,7496522.0000000000,2.7000000000000000,2.8000000000000000,0.71499999999999997,13.2000000000000000,72.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,185,0,8.119999999999999200,916.47417750000000000,99,1,31.2000000000000000,0,99,3.3000000000000000,99,0.1000000000000000,12154.8299400000000000,8533.0000000000,5.9000000000000000,6.3000000000000000,0.73299999999999998,13.1000000000000000,72.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,519,30,4.210000000000000000,33.34691455000000100,92,649,17.5000000000000000,48,38,11.8300000000000000,38,1.5000000000000000,227.7794710000000000,4739147.0000000000,1.1000000000000001,1.2000000000000000,0.30199999999999999,7.0000000000000000,41.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2006,66,0,1.550000000000000000,2639.37695500000020000,95,23,3.5000000000000000,0,95,3.6600000000000000,95,0.1000000000000000,33579.8594799999990000,null,2.1000000000000000,2.0000000000000000,0.83899999999999997,13.9000000000000000,87.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,131,0,10.630000000000000000,0E-17,99,0,55.3000000000000000,0,99,9.1500000000000000,99,0.1000000000000000,null,null,1.3000000000000000,1.4000000000000000,0.82000000000000000,14.9000000000000000,75.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,144,0,9.850000000000000000,0E-17,99,1,52.1000000000000000,0,98,5.8200000000000000,99,0.1000000000000000,null,null,1.5000000000000000,1.6000000000000000,0.77100000000000002,13.6000000000000000,73.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,78,0,9.529999999999999400,259.77867850000001000,92,1,58.9000000000000000,0,95,9.2899999999999991,95,0.1000000000000000,2315.3179900000000000,259953.0000000000,1.4000000000000000,1.4000000000000000,0.87800000000000000,16.8000000000000000,85.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,84,0,10.610000000000000000,3343.02621899999990000,92,22,57.6000000000000000,0,96,9.8000000000000007,96,0.1000000000000000,24985.2482700000000000,252843.0000000000,1.6000000000000000,1.6000000000000000,0.87600000000000000,17.0000000000000000,79.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,186,0,0.990000000000000000,229.66874880000000000,99,0,47.2000000000000000,0,99,5.8000000000000000,99,0.1000000000000000,1642.8379740000000000,539614.0000000000,1.2000000000000000,1.2000000000000000,0.49700000000000000,9.4000000000000000,68.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,312,50,null,0E-17,42,7497,24.3000000000000000,80,47,null,42,0.7000000000000000,426.9853699999999900,null,6.6000000000000000,6.4000000000000000,null,null,55.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2012,336,51,0.010000000000000000,0E-17,92,9983,22.9000000000000000,82,47,null,42,0.8000000000000000,null,null,6.8000000000000000,6.7000000000000000,null,null,53.100000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2009,449,46,7.600000000000000000,782.59871439999995000,74,5857,46.4000000000000000,70,75,8.3900000000000000,76,19.0000000000000000,5888.6283999999996000,5255813.1100000003,8.1000000000000000,9.8000000000000007,0.62200000000000000,12.8000000000000000,56.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2013,142,3,2.560000000000000000,41.62053587999999800,99,2107,21.9000000000000000,3,99,3.6800000000000000,99,0.1000000000000000,361.2893740000000100,2585.0000000000,15.2000000000000000,15.1000000000000000,0.75700000000000001,13.8000000000000000,74.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,251,64,2.009999999999999800,128.63627109999999000,78,129,null,95,85,8.1700000000000000,86,0.3000000000000000,1291.5288260000000000,32955496.0000000000,null,null,0.44400000000000001,6.3000000000000000,61.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2007,22,0,4.720000000000000000,685.02990829999999000,84,0,52.6000000000000000,0,84,5.9200000000000000,84,0.8000000000000000,5761.3953600000004000,5975.0000000000,3.5000000000000000,3.4000000000000000,0.68400000000000005,11.7000000000000000,69.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,224,0,4.290000000000000000,268.18379720000001000,92,0,47.6000000000000000,0,7,9.6500000000000000,71,0.4000000000000000,1888.6182899999999000,47239.0000000000,3.6000000000000000,3.6000000000000000,0E-17,11.1000000000000000,67.400000000000006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2014,382,2,0.010000000000000000,574.38951020000002000,98,0,31.8000000000000000,3,98,9.2500000000000000,98,7.3000000000000000,3464.3516900000000000,129597.0000000000,4.3000000000000000,4.3000000000000000,0.54100000000000004,11.4000000000000000,58.400000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,57,0,7.400000000000000000,10947.02327000000000000,53,30,58.1000000000000000,0,98,11.8000000000000000,98,0.1000000000000000,57134.7770000000020000,9519374.0000000000,1.4000000000000000,1.3000000000000000,0.90300000000000002,15.8000000000000000,81.700000000000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005,66,0,10.150000000000000000,10055.34981000000000000,92,60,53.2000000000000000,0,94,1.8600000000000000,94,0.1000000000000000,54797.5466299999970000,7437115.0000000000,0.6000000000000000,0.4000000000000000,0.89900000000000002,15.2000000000000000,81.099999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,163,10,0.010000000000000000,1.04191640000000010,96,1,39.0000000000000000,11,97,6.7500000000000000,96,0.2000000000000000,14.2144119999999990,817789.0000000000,3.6000000000000000,3.7000000000000000,0.61699999999999999,11.2000000000000000,69.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,161,2,0.500000000000000000,2.72657060199999980,67,763,15.8000000000000000,3,66,0.7600000000000000,67,0.1000000000000000,114.5617900000000000,1131523.0000000000,11.3000000000000000,11.4000000000000000,0.60699999999999998,12.5000000000000000,67.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,294,14,0.010000000000000000,41.60027954000000200,84,238,22.6000000000000000,21,84,5.1100000000000003,84,1.7000000000000000,563.6894247000000200,6859482.0000000000,7.0000000000000000,6.8000000000000000,0.46400000000000002,12.0000000000000000,58.900000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,357,15,1.139999999999999900,36.62174287999999900,92,38,18.8999999999999990,22,8,5.1700000000000000,82,5.0000000000000000,372.1721837000000100,5683268.0000000000,8.4000000000000000,8.3000000000000007,0.43500000000000000,10.1000000000000000,55.000000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2003,355,15,1.020000000000000000,2.99595982300000020,92,295,17.8999999999999990,22,72,5.0000000000000000,72,5.2000000000000000,31.4371440000000000,539141.0000000000,8.8000000000000007,8.6999999999999993,0.42799999999999999,9.9000000000000000,54.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,148,0,1.790000000000000000,503.58819560000001000,89,0,7.1000000000000000,0,89,5.6100000000000000,88,0.1000000000000000,2892.5226630000002000,11689.0000000000,0.1000000000000000,0.1000000000000000,0.69499999999999995,14.6000000000000000,72.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,151,0,1.800000000000000000,423.29535090000002000,9,0,68.5999999999999940,0,91,4.8700000000000000,9,0.1000000000000000,2284.3785800000001000,146.0000000000,0.1000000000000000,0.1000000000000000,0.69299999999999995,14.6000000000000000,72.200000000000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,1,3,null,0E-17,98,16,61.2000000000000000,3,98,null,98,0.1000000000000000,3828.9158900000002000,11273661.0000000000,6.5000000000000000,6.4000000000000000,0.72299999999999998,14.6000000000000000,75.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,4,1.340000000000000000,321.76941749999997000,92,22,5.6000000000000000,4,95,5.3600000000000000,95,0.1000000000000000,2761.9692490000002000,9939678.0000000000,6.4000000000000000,6.3000000000000000,0.66700000000000004,13.5000000000000000,73.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
