Ship_Mode,Ship_Date,Order_ID
Standard Class,2026-10-06,US-2026-137414
First Class,2026-10-05,US-2026-162558
Second Class,2026-10-06,US-2026-116113
Standard Class,2026-10-06,US-2026-126074
First Class,2026-10-05,US-2026-162558
First Class,2026-10-05,US-2026-162558
First Class,2026-10-05,US-2026-162558
Second Class,2026-10-04,US-2026-152926
Second Class,2026-10-04,US-2026-152926
Standard Class,2026-10-06,US-2026-126074
Standard Class,2026-10-08,US-2026-141117
Standard Class,2026-10-06,US-2026-126074
First Class,2026-10-05,US-2026-162558
Standard Class,2026-10-08,US-2026-105914
Standard Class,2026-10-06,US-2026-126074
Standard Class,2026-10-08,US-2026-141117
First Class,2026-10-05,US-2026-162558
Standard Class,2026-10-07,US-2026-101308
First Class,2026-10-05,US-2026-162558
Standard Class,2026-10-06,US-2026-147564
Standard Class,2026-10-08,US-2026-105914
Standard Class,2026-10-08,US-2026-141117
Standard Class,2026-10-06,US-2026-137414
Standard Class,2026-10-08,US-2026-123981
Standard Class,2026-10-07,US-2026-101308
Second Class,2026-10-05,US-2026-143035
Standard Class,2026-10-08,US-2026-101749
Standard Class,2026-10-09,US-2026-149853
Second Class,2026-10-05,US-2026-143035
Second Class,2026-10-07,US-2026-144820
First Class,2026-10-06,US-2026-141789
Standard Class,2026-10-09,US-2026-149853
Second Class,2026-10-08,US-2026-134607
Second Class,2026-10-05,US-2026-143035
Standard Class,2026-10-08,US-2026-163818
Standard Class,2026-10-10,US-2026-131807
Standard Class,2026-10-09,US-2026-143112
Standard Class,2026-10-10,US-2026-131807
Standard Class,2026-10-10,US-2026-131807
Standard Class,2026-10-10,US-2026-131807
Standard Class,2026-10-10,US-2026-167661
Standard Class,2026-10-10,US-2026-167661
Second Class,2026-10-08,US-2026-103247
Standard Class,2026-10-10,US-2026-131807
Standard Class,2026-10-10,US-2026-167661
First Class,2026-10-07,US-2026-157672
Standard Class,2026-10-09,US-2026-143112
Standard Class,2026-10-10,US-2026-131807
Standard Class,2026-10-09,US-2026-143112
Second Class,2026-10-08,US-2026-103247
Standard Class,2026-10-10,CA-2026-131807
Standard Class,2026-10-10,CA-2026-131807
Standard Class,2026-10-10,CA-2026-131807
Standard Class,2026-10-10,CA-2026-131807
Standard Class,2026-10-10,CA-2026-131807
Standard Class,2026-10-10,CA-2026-131807
Standard Class,2026-10-11,US-2026-148054
Standard Class,2026-10-11,US-2026-148054
Standard Class,2026-10-11,US-2026-137421
Same Day,2026-10-06,US-2026-146269
Standard Class,2026-10-11,US-2026-109099
Standard Class,2026-10-11,US-2026-148054
Standard Class,2026-10-11,US-2026-118577
Standard Class,2026-10-12,US-2026-136868
Standard Class,2026-10-11,US-2026-118577
Standard Class,2026-10-12,US-2026-136868
Same Day,2026-10-06,US-2026-146269
Standard Class,2026-10-12,US-2026-136868
Standard Class,2026-10-13,US-2026-104003
Standard Class,2026-10-11,US-2026-148404
Standard Class,2026-10-11,US-2026-128426
Standard Class,2026-10-11,US-2026-148404
Standard Class,2026-10-11,US-2026-148404
Standard Class,2026-10-12,US-2026-152709
Standard Class,2026-10-11,US-2026-148404
Standard Class,2026-10-11,US-2026-108574
Standard Class,2026-10-11,US-2026-108574
Standard Class,2026-10-11,US-2026-108574
Standard Class,2026-10-11,US-2026-148404
Standard Class,2026-10-14,US-2026-168613
First Class,2026-10-11,US-2026-151596
Standard Class,2026-10-14,US-2026-105487
Standard Class,2026-10-14,US-2026-105487
Standard Class,2026-10-14,US-2026-105487
Standard Class,2026-10-14,US-2026-105487
Standard Class,2026-10-14,US-2026-141873
Second Class,2026-10-11,US-2026-163125
First Class,2026-10-11,US-2026-132430
Standard Class,2026-10-14,US-2026-117247
Standard Class,2026-10-14,US-2026-117247
Second Class,2026-10-11,US-2026-163125
Standard Class,2026-10-14,US-2026-141873
Standard Class,2026-10-14,US-2026-141873
Standard Class,2026-10-14,US-2026-141873
First Class,2026-10-11,US-2026-115595
First Class,2026-10-10,US-2026-162635
Standard Class,2026-10-16,US-2026-111717
First Class,2026-10-12,CA-2026-126627
First Class,2026-10-12,CA-2026-126627
Standard Class,2026-10-16,US-2026-150091
Standard Class,2026-10-16,US-2026-152702
Standard Class,2026-10-16,US-2026-150091
Same Day,2026-10-12,US-2026-130505
Second Class,2026-10-14,US-2026-112431
First Class,2026-10-14,US-2026-126536
Standard Class,2026-10-18,US-2026-168655
Standard Class,2026-10-16,US-2026-150091
First Class,2026-10-15,US-2026-169607
Standard Class,2026-10-16,US-2026-152933
Same Day,2026-10-12,US-2026-149146
First Class,2026-10-15,US-2026-169362
Second Class,2026-10-14,US-2026-112431
Standard Class,2026-10-16,US-2026-150091
Standard Class,2026-10-18,US-2026-168655
Standard Class,2026-10-16,US-2026-152933
First Class,2026-10-14,US-2026-126536
Standard Class,2026-10-16,US-2026-152933
First Class,2026-10-16,US-2026-163160
First Class,2026-10-14,US-2026-103212
First Class,2026-10-15,US-2026-116519
First Class,2026-10-16,US-2026-163160
Standard Class,2026-10-20,US-2026-135909
First Class,2026-10-14,US-2026-103212
Standard Class,2026-10-17,US-2026-132976
Standard Class,2026-10-17,US-2026-132976
First Class,2026-10-16,US-2026-163160
First Class,2026-10-14,US-2026-103212
Standard Class,2026-10-17,US-2026-132976
Standard Class,2026-10-17,US-2026-132976
First Class,2026-10-15,US-2026-148831
Standard Class,2026-10-20,US-2026-135909
Standard Class,2026-10-20,US-2026-135909
First Class,2026-10-17,US-2026-168837
Standard Class,2026-10-18,US-2026-126123
Standard Class,2026-10-19,US-2026-150707
Standard Class,2026-10-18,US-2026-126123
Standard Class,2026-10-19,US-2026-151183
Standard Class,2026-10-20,US-2026-142643
First Class,2026-10-17,US-2026-113670
Standard Class,2026-10-19,US-2026-100237
Second Class,2026-10-18,US-2026-106033
Second Class,2026-10-19,US-2026-164819
Standard Class,2026-10-19,US-2026-154949
Standard Class,2026-10-20,US-2026-142643
First Class,2026-10-17,US-2026-113670
First Class,2026-10-18,US-2026-132234
Standard Class,2026-10-21,US-2026-159100
Standard Class,2026-10-21,US-2026-158386
Standard Class,2026-10-21,US-2026-111577
Standard Class,2026-10-21,US-2026-159100
Standard Class,2026-10-21,US-2026-159282
Second Class,2026-10-19,US-2026-123246
Second Class,2026-10-19,US-2026-165603
Second Class,2026-10-19,US-2026-165603
Second Class,2026-10-19,US-2026-114804
Standard Class,2026-10-24,US-2026-106432
Second Class,2026-10-24,US-2026-131492
Standard Class,2026-10-23,US-2026-125388
Standard Class,2026-10-23,US-2026-117653
Second Class,2026-10-24,US-2026-131492
Standard Class,2026-10-25,US-2026-125199
Standard Class,2026-10-24,US-2026-106432
Standard Class,2026-10-23,US-2026-125990
Standard Class,2026-10-26,US-2026-120390
Second Class,2026-10-24,US-2026-131492
Second Class,2026-10-24,US-2026-131492
Second Class,2026-10-23,US-2026-107727
Standard Class,2026-10-25,US-2026-125199
Standard Class,2026-10-23,US-2026-125388
Standard Class,2026-10-25,US-2026-125199
Standard Class,2026-10-26,US-2026-159457
Standard Class,2026-10-23,CA-2026-125388
Standard Class,2026-10-23,CA-2026-125388
Standard Class,2026-10-24,CA-2026-107004
Same Day,2026-10-20,US-2026-103065
Standard Class,2026-10-24,US-2026-147277
Standard Class,2026-10-27,US-2026-158743
Same Day,2026-10-20,US-2026-103065
Second Class,2026-10-22,US-2026-146416
Standard Class,2026-10-27,US-2026-158743
Same Day,2026-10-20,US-2026-104822
Second Class,2026-10-22,US-2026-146416
Standard Class,2026-10-26,US-2026-158722
Same Day,2026-10-20,US-2026-103065
Standard Class,2026-10-27,US-2026-158743
Standard Class,2026-10-25,US-2026-115252
Standard Class,2026-10-24,US-2026-147277
Same Day,2026-10-20,US-2026-103065
Standard Class,2026-10-25,US-2026-115252
First Class,2026-10-22,US-2026-167094
Standard Class,2026-10-26,US-2026-113558
Standard Class,2026-10-26,US-2026-113558
Same Day,2026-10-21,US-2026-145884
Standard Class,2026-10-25,US-2026-117422
Standard Class,2026-10-25,US-2026-100356
Standard Class,2026-10-26,US-2026-148166
Standard Class,2026-10-27,US-2026-142125
Standard Class,2026-10-25,US-2026-117422
Standard Class,2026-10-27,US-2026-142125
Standard Class,2026-10-28,US-2026-117331
Standard Class,2026-10-25,US-2026-117422
First Class,2026-10-22,US-2026-167094
Standard Class,2026-10-28,US-2026-113453
First Class,2026-10-24,US-2026-154410
First Class,2026-10-22,US-2026-167094
Same Day,2026-10-21,US-2026-145884
Standard Class,2026-10-28,US-2026-113453
Second Class,2026-10-24,US-2026-130141
Standard Class,2026-10-27,US-2026-101581
Same Day,2026-10-22,US-2026-130211
Standard Class,2026-10-26,US-2026-111920
Second Class,2026-10-24,US-2026-130141
First Class,2026-10-24,US-2026-127180
Standard Class,2026-10-28,US-2026-156363
Same Day,2026-10-22,US-2026-130211
First Class,2026-10-24,US-2026-127180
First Class,2026-10-24,US-2026-127180
First Class,2026-10-24,US-2026-127180
Standard Class,2026-10-28,US-2026-156363
First Class,2026-10-24,US-2026-125451
Standard Class,2026-10-29,US-2026-139913
First Class,2026-10-24,US-2026-125451
First Class,2026-10-24,US-2026-125451
First Class,2026-10-24,US-2026-125451
First Class,2026-10-24,US-2026-125451
Second Class,2026-10-28,US-2026-105389
Standard Class,2026-10-28,US-2026-106068
Second Class,2026-10-28,US-2026-105389
Standard Class,2026-10-29,US-2026-139913
First Class,2026-10-24,US-2026-125451
Standard Class,2026-10-29,US-2026-139913
Standard Class,2026-10-28,US-2026-106068
Standard Class,2026-10-28,US-2026-106068
Standard Class,2026-10-28,US-2026-106068
Standard Class,2026-10-29,US-2026-139913
Second Class,2026-10-28,US-2026-105389
Standard Class,2026-10-27,US-2026-117079
First Class,2026-10-26,US-2026-141705
Standard Class,2026-10-30,US-2026-144365
Standard Class,2026-11-01,US-2026-162173
Standard Class,2026-10-30,US-2026-115119
Standard Class,2026-10-31,US-2026-110646
Standard Class,2026-11-01,US-2026-162173
Standard Class,2026-11-02,US-2026-155558
Standard Class,2026-10-31,US-2026-110646
Standard Class,2026-10-31,US-2026-102729
Standard Class,2026-11-02,US-2026-155558
Standard Class,2026-10-30,US-2026-115119
Standard Class,2026-10-31,US-2026-110646
First Class,2026-10-28,US-2026-130764
First Class,2026-10-29,US-2026-151225
Standard Class,2026-11-02,US-2026-110310
Second Class,2026-10-30,US-2026-110373
Standard Class,2026-11-02,US-2026-110310
Standard Class,2026-11-03,US-2026-127922
Standard Class,2026-11-03,US-2026-127922
Standard Class,2026-11-02,US-2026-110310
Standard Class,2026-11-01,US-2026-134880
Second Class,2026-10-30,US-2026-110373
First Class,2026-10-28,US-2026-130764
First Class,2026-10-29,US-2026-151225
Second Class,2026-10-30,US-2026-139353
Second Class,2026-11-02,US-2026-118367
Standard Class,2026-11-01,US-2026-160661
Second Class,2026-10-30,US-2026-139353
Second Class,2026-11-01,US-2026-111262
Second Class,2026-10-30,US-2026-139353
Second Class,2026-11-01,US-2026-111262
Second Class,2026-11-01,US-2026-111262
Second Class,2026-10-31,US-2026-160983
First Class,2026-11-02,US-2026-142622
First Class,2026-11-01,US-2026-155292
Standard Class,2026-11-05,US-2026-123491
First Class,2026-11-02,US-2026-142622
First Class,2026-11-02,US-2026-142622
Standard Class,2026-11-03,US-2026-139661
Same Day,2026-10-30,US-2026-152583
Standard Class,2026-11-03,US-2026-152807
Same Day,2026-10-30,US-2026-152583
Standard Class,2026-11-05,US-2026-123491
Standard Class,2026-11-05,US-2026-123491
Standard Class,2026-11-06,US-2026-127285
Standard Class,2026-11-06,US-2026-127285
First Class,2026-11-01,US-2026-155292
Standard Class,2026-11-05,US-2026-123491
Standard Class,2026-11-05,US-2026-123491
Standard Class,2026-11-03,US-2026-152807
Same Day,2026-10-30,US-2026-152583
Standard Class,2026-11-03,US-2026-152807
First Class,2026-11-01,US-2026-155292
First Class,2026-11-01,US-2026-155292
Standard Class,2026-11-03,US-2026-152807
Standard Class,2026-11-05,US-2026-123491
Standard Class,2026-11-04,US-2026-131632
Standard Class,2026-11-05,US-2026-117114
Standard Class,2026-11-05,US-2026-117114
Second Class,2026-11-03,US-2026-123967
Second Class,2026-11-03,US-2026-123967
Second Class,2026-11-04,US-2026-104136
Second Class,2026-11-04,US-2026-104136
Second Class,2026-11-05,US-2026-143567
Second Class,2026-11-07,US-2026-120061
Standard Class,2026-11-06,US-2026-127782
Second Class,2026-11-04,US-2026-163790
Standard Class,2026-11-06,US-2026-127782
First Class,2026-11-05,US-2026-167227
Standard Class,2026-11-07,US-2026-115609
Standard Class,2026-11-06,US-2026-169005
First Class,2026-11-05,US-2026-145597
Second Class,2026-11-04,US-2026-163790
Standard Class,2026-11-06,US-2026-116358
Second Class,2026-11-04,US-2026-163790
Second Class,2026-11-04,US-2026-163790
Standard Class,2026-11-06,US-2026-127782
Second Class,2026-11-05,US-2026-143567
Standard Class,2026-11-06,US-2026-116358
Second Class,2026-11-04,US-2026-163790
Standard Class,2026-11-06,US-2026-164049
Standard Class,2026-11-07,US-2026-168179
First Class,2026-11-05,US-2026-167227
Second Class,2026-11-04,US-2026-163790
Second Class,2026-11-05,US-2026-143567
Second Class,2026-11-06,US-2026-141425
Second Class,2026-11-05,US-2026-143567
Standard Class,2026-11-06,US-2026-127782
Standard Class,2026-11-07,US-2026-142636
Standard Class,2026-11-08,US-2026-143329
Second Class,2026-11-05,US-2026-153339
Standard Class,2026-11-09,US-2026-135419
First Class,2026-11-05,US-2026-105998
Standard Class,2026-11-07,US-2026-100622
Standard Class,2026-11-08,US-2026-110429
Standard Class,2026-11-07,US-2026-168802
Standard Class,2026-11-07,US-2026-100622
Standard Class,2026-11-09,US-2026-121615
Standard Class,2026-11-07,US-2026-126046
Standard Class,2026-11-07,US-2026-142636
Standard Class,2026-11-09,US-2026-121615
Second Class,2026-11-05,US-2026-103009
Standard Class,2026-11-07,US-2026-100622
Standard Class,2026-11-08,US-2026-148320
Second Class,2026-11-06,US-2026-130834
Standard Class,2026-11-09,US-2026-121615
Standard Class,2026-11-08,US-2026-101518
Second Class,2026-11-05,US-2026-110989
First Class,2026-11-05,US-2026-105998
Standard Class,2026-11-07,US-2026-100622
Standard Class,2026-11-08,US-2026-161130
First Class,2026-11-05,US-2026-147760
Same Day,2026-11-04,US-2026-168116
Standard Class,2026-11-08,US-2026-159135
Same Day,2026-11-04,US-2026-121160
Same Day,2026-11-04,US-2026-121160
Same Day,2026-11-04,US-2026-121160
Standard Class,2026-11-08,US-2026-102610
Standard Class,2026-11-08,US-2026-102610
Standard Class,2026-11-11,US-2026-105144
Standard Class,2026-11-11,US-2026-156083
Standard Class,2026-11-09,US-2026-122672
Same Day,2026-11-04,US-2026-121160
Standard Class,2026-11-08,US-2026-102610
Standard Class,2026-11-09,US-2026-122672
Same Day,2026-11-04,US-2026-168116
Standard Class,2026-11-08,US-2026-102610
First Class,2026-11-05,US-2026-147760
Second Class,2026-11-10,US-2026-102925
Second Class,2026-11-10,US-2026-102925
Second Class,2026-11-10,US-2026-102925
First Class,2026-11-07,US-2026-154732
Second Class,2026-11-10,US-2026-102925
Second Class,2026-11-10,US-2026-102925
Standard Class,2026-11-12,US-2026-107272
First Class,2026-11-07,US-2026-118213
Second Class,2026-11-10,US-2026-102925
First Class,2026-11-07,US-2026-118213
Standard Class,2026-11-09,US-2026-157196
First Class,2026-11-07,US-2026-118213
Second Class,2026-11-10,US-2026-102925
Standard Class,2026-11-12,US-2026-107272
Standard Class,2026-11-09,US-2026-116225
First Class,2026-11-06,US-2026-111745
Second Class,2026-11-10,US-2026-102925
Second Class,2026-11-10,US-2026-114258
Standard Class,2026-11-13,US-2026-107174
Standard Class,2026-11-11,US-2026-154109
Standard Class,2026-11-11,US-2026-100013
Second Class,2026-11-09,US-2026-119319
Second Class,2026-11-09,US-2026-167941
Standard Class,2026-11-13,US-2026-107174
Second Class,2026-11-09,US-2026-167941
Standard Class,2026-11-11,US-2026-100013
Second Class,2026-11-10,US-2026-125290
Standard Class,2026-11-12,US-2026-106691
Second Class,2026-11-09,US-2026-167941
Standard Class,2026-11-12,US-2026-109484
Standard Class,2026-11-11,US-2026-100013
Same Day,2026-11-06,US-2026-153948
Same Day,2026-11-06,US-2026-153948
Standard Class,2026-11-11,US-2026-154109
Same Day,2026-11-06,US-2026-153948
Second Class,2026-11-09,US-2026-167941
Same Day,2026-11-06,US-2026-153948
Second Class,2026-11-10,US-2026-125290
Standard Class,2026-11-10,US-2026-144596
Standard Class,2026-11-10,US-2026-154816
Standard Class,2026-11-12,US-2026-150504
Second Class,2026-11-09,US-2026-167941
Standard Class,2026-11-13,US-2026-107720
Standard Class,2026-11-13,US-2026-107174
Same Day,2026-11-06,US-2026-153948
Second Class,2026-11-09,US-2026-113460
Standard Class,2026-11-13,US-2026-149888
Standard Class,2026-11-11,US-2026-132346
Same Day,2026-11-07,US-2026-163188
Standard Class,2026-11-12,US-2026-152737
Standard Class,2026-11-11,US-2026-113572
Second Class,2026-11-12,US-2026-122504
Standard Class,2026-11-12,US-2026-152737
Second Class,2026-11-12,US-2026-122504
Standard Class,2026-11-13,US-2026-149888
Standard Class,2026-11-13,US-2026-155621
Second Class,2026-11-13,US-2026-143658
First Class,2026-11-11,US-2026-158246
Standard Class,2026-11-13,US-2026-119494
Standard Class,2026-11-14,US-2026-141852
Second Class,2026-11-11,US-2026-161018
Second Class,2026-11-12,US-2026-152912
Standard Class,2026-11-14,US-2026-159597
Second Class,2026-11-12,US-2026-152912
Second Class,2026-11-12,US-2026-152912
Standard Class,2026-11-13,US-2026-159667
Standard Class,2026-11-14,US-2026-159597
Second Class,2026-11-12,US-2026-152912
Standard Class,2026-11-13,US-2026-159667
Standard Class,2026-11-17,US-2026-137624
First Class,2026-11-11,US-2026-155425
Second Class,2026-11-15,US-2026-161739
Standard Class,2026-11-17,US-2026-128447
Same Day,2026-11-10,US-2026-162096
Second Class,2026-11-12,US-2026-163874
First Class,2026-11-11,US-2026-155425
Standard Class,2026-11-17,US-2026-128447
Standard Class,2026-11-16,US-2026-104640
Second Class,2026-11-14,US-2026-142671
First Class,2026-11-11,US-2026-155425
Standard Class,2026-11-16,US-2026-141138
First Class,2026-11-11,US-2026-155425
Standard Class,2026-11-16,US-2026-104640
First Class,2026-11-11,US-2026-155425
Second Class,2026-11-15,US-2026-148985
